Accident ID,Date,Time,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
4e6b2e8a,2024-08-09,06:04,"Toronto, Canada",66.034998,-135.39472,Rain,Under Construction,4,3,Drunk Driving
24a90c38,2024-06-15,21:56,"Toronto, Canada",-55.211395,36.974239,Hail,Icy,4,9,Reckless Driving
5d0e9fc4,2023-11-10,00:10,"Mumbai, India",68.945711,-163.774272,Hail,Snowy,2,0,Distracted Driving
76fb09e6,2023-05-28,21:59,"Beijing, China",-85.454207,85.202832,Hail,Wet,4,3,Mechanical Failure
1c37a94e,2023-01-24,09:59,"Beijing, China",-81.810914,-84.02212,Rain,Icy,5,10,Speeding
9933c93f,2024-03-10,01:29,"Toronto, Canada",-81.90811,74.167765,Clear,Icy,1,9,Speeding
49d92c69,2024-06-27,11:48,"Sydney, Australia",31.670039,-171.107414,Rain,Gravel,1,0,Reckless Driving
c8c5a61f,2024-09-21,21:43,"Sydney, Australia",-7.000268,69.749556,Rain,Under Construction,2,6,Mechanical Failure
fe4f0d75,2024-06-08,22:11,"London, UK",-39.752005,20.444958,Rain,Icy,1,1,Drunk Driving
92af7d3f,2024-12-03,01:43,"New York, USA",-54.685433,-71.295304,Hail,Under Construction,5,9,Reckless Driving
ff8e222f,2024-10-09,23:03,"Tokyo, Japan",25.112208,-93.606331,Snow,Icy,1,5,Reckless Driving
c801c50c,2024-12-01,23:20,"Beijing, China",24.869081,-130.160671,Snow,Gravel,2,9,Speeding
0ef5f847,2023-05-04,12:10,"Mumbai, India",43.202975,-137.869643,Fog,Snowy,4,5,Weather Conditions
4a8ba2e4,2024-07-02,07:50,"New York, USA",15.402338,-161.01622,Hail,Dry,1,1,Reckless Driving
5093ad54,2023-01-16,23:21,"Beijing, China",-85.811262,-67.925475,Storm,Snowy,3,1,Weather Conditions
2cf7aab4,2023-01-16,15:23,"Tokyo, Japan",44.991597,79.321389,Fog,Gravel,3,0,Distracted Driving
131c0abf,2023-03-02,14:41,"São Paulo, Brazil",-30.726093,103.780995,Rain,Gravel,4,0,Drunk Driving
d0542718,2024-03-14,03:53,"Sydney, Australia",13.458788,-138.031995,Rain,Dry,5,2,Speeding
85da1b48,2024-07-24,23:28,"Paris, France",82.026099,-13.858519,Rain,Under Construction,5,4,Speeding
e7be8c5f,2023-08-25,18:27,"Tokyo, Japan",47.617914,174.527783,Storm,Under Construction,5,6,Weather Conditions
aaca6cac,2023-04-20,23:43,"London, UK",62.039931,44.298026,Snow,Gravel,5,3,Speeding
b4c50cff,2024-06-04,00:54,"Toronto, Canada",-71.166037,17.501419,Rain,Wet,2,3,Mechanical Failure
5e6aa1fd,2024-11-18,08:54,"São Paulo, Brazil",80.607469,-3.114224,Clear,Gravel,1,10,Weather Conditions
0991c763,2024-09-24,23:06,"Sydney, Australia",-29.086443,158.180252,Fog,Snowy,2,7,Mechanical Failure
1ef9d780,2023-10-16,03:21,"Toronto, Canada",39.433382,72.972553,Fog,Snowy,4,0,Weather Conditions
30764de1,2024-10-16,21:11,"Berlin, Germany",-60.58412,-15.419628,Storm,Gravel,3,1,Speeding
418c2df4,2024-07-20,14:18,"New York, USA",-32.352127,113.171684,Fog,Under Construction,2,1,Drunk Driving
aed6abfb,2024-08-13,22:18,"London, UK",-76.687365,50.690982,Storm,Gravel,2,2,Distracted Driving
98707ff4,2024-01-06,14:27,"Paris, France",61.432429,158.48383,Rain,Dry,3,4,Speeding
74725fb8,2023-11-09,15:07,"Mumbai, India",-55.701191,114.723745,Hail,Under Construction,5,10,Speeding
3a7c1020,2023-11-27,13:05,"São Paulo, Brazil",-63.54291,147.769236,Snow,Snowy,3,1,Mechanical Failure
a8b9d513,2024-10-30,15:44,"São Paulo, Brazil",62.842609,-154.668238,Hail,Snowy,1,4,Distracted Driving
7cc2a3cd,2024-05-01,17:00,"Sydney, Australia",44.705679,8.012123,Fog,Wet,1,10,Drunk Driving
045cfc90,2023-09-03,18:02,"Mumbai, India",9.550537,-116.528702,Snow,Wet,2,4,Reckless Driving
d0eab738,2023-03-22,00:30,"Sydney, Australia",47.168858,53.996321,Rain,Wet,2,7,Distracted Driving
4e9c0e63,2024-06-14,19:06,"Beijing, China",55.959976,61.718027,Fog,Gravel,1,7,Speeding
67a2b852,2023-06-05,13:35,"Mumbai, India",-48.388924,110.915357,Snow,Under Construction,3,6,Reckless Driving
74e43d40,2023-05-05,06:23,"New York, USA",58.728799,17.681255,Snow,Icy,5,1,Speeding
73e01ab0,2024-09-07,11:09,"São Paulo, Brazil",-13.488009,173.693176,Storm,Dry,1,4,Distracted Driving
23edd872,2024-01-01,15:33,"Mumbai, India",-37.158567,153.147337,Clear,Dry,3,3,Mechanical Failure
2a531b4f,2023-07-16,20:47,"Mumbai, India",54.568987,-71.616479,Snow,Wet,5,8,Reckless Driving
7066c243,2023-10-12,22:06,"Mumbai, India",-55.623783,-135.70576,Fog,Gravel,2,6,Speeding
3044a1d7,2023-03-15,17:52,"Mumbai, India",-88.583421,-40.183641,Rain,Gravel,5,0,Drunk Driving
6720d03e,2024-07-16,19:01,"Tokyo, Japan",-12.319533,-96.889704,Rain,Under Construction,4,6,Distracted Driving
a5318091,2023-12-08,18:04,"Toronto, Canada",-1.630057,-85.72335,Storm,Dry,2,8,Speeding
8f56cf0b,2023-10-13,05:46,"Toronto, Canada",-75.128431,-20.645736,Snow,Under Construction,5,5,Speeding
13ed62c1,2023-07-12,18:20,"Toronto, Canada",-66.451961,65.199226,Rain,Under Construction,4,0,Reckless Driving
86b88ae3,2024-03-15,23:16,"Paris, France",25.875968,31.667776,Clear,Icy,5,3,Reckless Driving
01ba7f31,2023-02-19,08:15,"Beijing, China",56.557192,79.179412,Fog,Snowy,1,3,Mechanical Failure
d2c42eb7,2023-03-21,22:14,"São Paulo, Brazil",-4.661081,-49.911704,Rain,Gravel,2,0,Drunk Driving
d38d3da7,2023-04-09,15:30,"Paris, France",47.339279,166.039833,Rain,Dry,4,1,Mechanical Failure
55463370,2023-11-14,01:33,"Paris, France",-27.49275,16.931275,Hail,Snowy,1,5,Drunk Driving
6f004f4d,2023-10-10,00:25,"Paris, France",-61.629548,-175.007716,Storm,Wet,3,6,Drunk Driving
d51dafb7,2023-10-18,06:57,"Tokyo, Japan",-60.834765,85.881064,Storm,Gravel,3,4,Mechanical Failure
5dac4368,2024-08-15,07:16,"Beijing, China",-23.177421,38.842618,Clear,Under Construction,3,6,Reckless Driving
51b4aab8,2023-02-03,07:57,"New York, USA",-22.418697,92.59014,Fog,Gravel,3,0,Mechanical Failure
eed3924c,2024-12-03,03:33,"São Paulo, Brazil",-14.184832,-122.632279,Rain,Dry,4,3,Speeding
6be198bb,2023-08-25,17:14,"Mumbai, India",65.300667,148.857864,Clear,Snowy,4,8,Reckless Driving
d6e49203,2023-12-25,11:32,"Paris, France",12.750477,-31.669956,Snow,Under Construction,4,1,Drunk Driving
a155d2dc,2023-02-14,12:55,"Paris, France",-28.956333,-42.599449,Hail,Snowy,2,4,Distracted Driving
47409b18,2024-11-23,06:29,"Toronto, Canada",85.110891,-100.14334,Snow,Snowy,1,2,Distracted Driving
af564cff,2023-10-19,07:40,"Tokyo, Japan",-79.98464,-147.43069,Storm,Snowy,3,8,Drunk Driving
bb3e9cb0,2024-10-21,10:28,"Tokyo, Japan",89.77538,-86.934607,Hail,Icy,5,7,Weather Conditions
f61d0f86,2023-04-08,00:10,"Sydney, Australia",13.391348,-21.355602,Clear,Dry,3,3,Weather Conditions
f4f0c7bc,2023-05-05,04:11,"Mumbai, India",25.452483,179.979662,Storm,Icy,2,8,Reckless Driving
fbb7c2b6,2023-11-10,12:47,"Toronto, Canada",-53.335901,-74.171777,Snow,Under Construction,1,4,Drunk Driving
79c5ba31,2024-12-22,01:17,"Beijing, China",52.411323,3.865616,Fog,Dry,1,1,Mechanical Failure
dd7b91c9,2023-06-06,07:44,"Sydney, Australia",58.411921,-123.27055,Storm,Dry,4,1,Drunk Driving
40df3014,2023-02-03,03:18,"Sydney, Australia",39.736541,-108.638867,Rain,Gravel,3,1,Reckless Driving
c64914b1,2023-02-24,16:29,"Tokyo, Japan",83.479741,-74.826444,Clear,Wet,5,2,Reckless Driving
58f9d2ba,2024-11-10,04:13,"London, UK",-78.187026,-27.386378,Fog,Snowy,5,5,Mechanical Failure
c8e6d32b,2024-03-22,10:37,"London, UK",78.620619,42.436342,Fog,Wet,3,2,Speeding
1bba653a,2024-06-18,18:45,"Toronto, Canada",50.300127,95.231816,Hail,Wet,5,4,Drunk Driving
e4da7a16,2024-01-15,14:19,"Sydney, Australia",27.895193,-178.311139,Snow,Snowy,4,2,Reckless Driving
89beb8fc,2024-01-10,07:35,"New York, USA",23.409633,-4.51562,Hail,Under Construction,5,10,Weather Conditions
a2b566e5,2023-06-26,23:59,"São Paulo, Brazil",-52.811684,-85.745147,Clear,Dry,1,1,Reckless Driving
1e00fefa,2024-05-14,18:16,"Sydney, Australia",18.349628,64.147797,Snow,Gravel,5,3,Mechanical Failure
e33f06ea,2023-08-17,03:38,"Sydney, Australia",-0.466176,150.628722,Storm,Icy,3,5,Speeding
7653cd1e,2024-06-22,01:19,"Berlin, Germany",18.845151,-25.473081,Storm,Icy,4,7,Distracted Driving
e75a00f0,2024-01-11,14:38,"Berlin, Germany",-73.397674,24.414833,Hail,Gravel,5,5,Distracted Driving
44d3bda2,2024-11-10,02:15,"Paris, France",-82.882851,-62.458416,Hail,Dry,4,10,Weather Conditions
bac1eef6,2023-05-05,00:33,"Mumbai, India",-0.340747,-63.063602,Storm,Snowy,5,8,Drunk Driving
3126e788,2023-09-04,06:09,"New York, USA",55.288001,126.105631,Storm,Under Construction,2,1,Drunk Driving
4bb42cc0,2024-06-06,13:03,"Mumbai, India",36.757638,-147.266541,Clear,Snowy,2,9,Drunk Driving
059a34e4,2023-03-04,14:08,"São Paulo, Brazil",84.816242,161.472047,Hail,Gravel,5,7,Speeding
1017d805,2024-02-15,10:42,"Berlin, Germany",80.598604,68.464243,Snow,Wet,5,10,Speeding
27a1b5a5,2023-12-04,08:54,"Beijing, China",-13.662934,174.99381,Clear,Under Construction,2,3,Weather Conditions
13ad95bc,2024-06-03,08:36,"Paris, France",-18.550685,-57.39316,Rain,Dry,5,6,Speeding
d9cdba3a,2023-07-29,01:58,"Berlin, Germany",-57.626638,-89.032983,Snow,Dry,2,4,Drunk Driving
545d5017,2023-10-26,08:09,"Paris, France",-46.265902,135.766847,Hail,Gravel,2,0,Distracted Driving
813577bf,2023-06-12,23:17,"Beijing, China",-58.473384,4.805539,Snow,Snowy,3,0,Mechanical Failure
d4aaf63f,2023-06-30,00:39,"Tokyo, Japan",71.417726,-72.192688,Rain,Dry,2,7,Speeding
cc385729,2024-08-28,22:33,"Beijing, China",17.475385,-20.340436,Fog,Under Construction,2,1,Drunk Driving
16ec7b45,2024-09-14,16:23,"São Paulo, Brazil",58.619755,-113.188719,Snow,Dry,3,4,Reckless Driving
547791dd,2024-05-04,23:12,"New York, USA",79.839482,80.825665,Storm,Snowy,5,7,Reckless Driving
f3f63f64,2023-03-26,00:48,"Berlin, Germany",-1.63621,-1.997791,Snow,Snowy,5,2,Speeding
47277f1d,2023-07-08,02:09,"New York, USA",-21.474031,160.020572,Rain,Dry,3,6,Mechanical Failure
12a7ce90,2023-10-03,21:52,"Toronto, Canada",80.979701,114.985989,Hail,Dry,2,10,Weather Conditions
7b20f2aa,2024-12-16,02:28,"Tokyo, Japan",71.569787,-91.387861,Hail,Under Construction,5,2,Drunk Driving
2c2a0d26,2023-10-14,04:54,"New York, USA",37.215052,58.751025,Rain,Under Construction,1,9,Weather Conditions
d86237b6,2024-10-29,07:26,"London, UK",87.196923,71.105885,Rain,Under Construction,5,8,Drunk Driving
a456ad1c,2023-03-30,00:01,"Paris, France",82.220586,-115.728907,Snow,Wet,2,6,Drunk Driving
b8a20a62,2024-05-31,21:07,"New York, USA",15.320867,-34.672903,Snow,Under Construction,4,5,Reckless Driving
e44645cc,2023-01-17,07:49,"Toronto, Canada",-28.860108,73.368952,Storm,Snowy,1,5,Distracted Driving
2c040ce7,2023-09-09,01:56,"Mumbai, India",-45.866653,-27.79955,Storm,Snowy,4,6,Mechanical Failure
56795444,2023-11-19,07:46,"New York, USA",12.473921,-0.209333,Storm,Snowy,5,2,Weather Conditions
3516f569,2024-06-27,09:50,"Berlin, Germany",48.889082,-86.897207,Hail,Under Construction,3,9,Mechanical Failure
561b9ebc,2024-07-07,07:10,"Tokyo, Japan",-21.199964,-157.757286,Hail,Wet,4,4,Mechanical Failure
c6f01819,2023-08-10,20:15,"New York, USA",-72.948057,-28.568139,Clear,Snowy,2,6,Reckless Driving
e0998c97,2024-01-12,05:02,"Mumbai, India",-11.016246,-118.512186,Fog,Snowy,5,7,Mechanical Failure
771b6533,2023-04-30,13:36,"Tokyo, Japan",58.356199,-167.945852,Fog,Snowy,1,5,Weather Conditions
bbeb1c1c,2023-09-20,03:26,"São Paulo, Brazil",-34.581877,-145.389423,Rain,Icy,5,2,Speeding
082d2a93,2024-03-27,12:16,"Berlin, Germany",-11.374005,50.000266,Rain,Wet,2,0,Weather Conditions
569cdea0,2023-07-20,22:46,"Toronto, Canada",47.148336,148.294364,Snow,Gravel,1,5,Mechanical Failure
d8d23f3b,2024-01-02,07:46,"São Paulo, Brazil",-58.322236,-136.51774,Storm,Dry,4,10,Distracted Driving
c65ec346,2024-01-30,13:14,"Toronto, Canada",56.837323,-65.478078,Storm,Snowy,5,3,Reckless Driving
8f2a3b5c,2024-12-10,19:42,"Berlin, Germany",28.049719,-169.570561,Rain,Snowy,2,8,Mechanical Failure
6a30254a,2024-05-27,20:20,"Sydney, Australia",2.035262,-15.881003,Storm,Wet,1,6,Drunk Driving
9ae35134,2023-11-07,05:29,"London, UK",-59.269744,-71.431872,Storm,Gravel,5,1,Weather Conditions
532a57b8,2024-11-22,14:01,"Mumbai, India",31.792264,149.82326,Clear,Dry,3,6,Mechanical Failure
0edbf137,2024-05-25,12:10,"Paris, France",15.470838,39.670851,Fog,Wet,4,10,Reckless Driving
d62c4643,2023-07-29,03:11,"Toronto, Canada",69.218405,-155.315659,Clear,Dry,4,8,Reckless Driving
f8d84fb3,2024-11-19,07:16,"São Paulo, Brazil",-61.200795,-47.147469,Fog,Wet,3,10,Weather Conditions
6a89ba33,2023-10-15,14:55,"Sydney, Australia",-45.163316,154.47089,Clear,Gravel,2,8,Speeding
e5add12a,2023-09-24,22:14,"Beijing, China",43.237608,32.382222,Clear,Wet,2,10,Weather Conditions
afa8d697,2024-08-19,23:11,"Sydney, Australia",-75.993981,1.858853,Fog,Under Construction,5,1,Weather Conditions
e4c5e19c,2023-10-30,18:29,"Berlin, Germany",37.699341,120.784596,Fog,Icy,1,7,Speeding
5d42aaaf,2023-03-07,03:19,"Mumbai, India",51.972477,177.369821,Snow,Snowy,2,4,Speeding
23c0bc18,2023-09-04,22:29,"Mumbai, India",4.838437,160.123513,Snow,Icy,5,2,Weather Conditions
f5895875,2024-06-06,09:37,"Tokyo, Japan",42.013919,170.250686,Snow,Dry,3,3,Distracted Driving
2bcaf94b,2024-01-23,11:55,"Sydney, Australia",-36.786062,13.81744,Rain,Gravel,5,3,Distracted Driving
2bd61f6a,2024-09-17,18:54,"São Paulo, Brazil",-2.033798,62.917925,Rain,Dry,3,7,Distracted Driving
8928c448,2024-03-23,04:51,"Toronto, Canada",73.361454,-11.776026,Snow,Dry,2,3,Reckless Driving
972f6f95,2024-08-13,01:54,"Mumbai, India",3.029084,106.610053,Fog,Dry,1,3,Mechanical Failure
1370d7b9,2024-06-30,14:42,"Tokyo, Japan",-77.357697,-137.537795,Storm,Icy,5,1,Drunk Driving
54bd9004,2024-10-17,18:22,"Mumbai, India",55.187829,-67.459166,Fog,Gravel,1,4,Weather Conditions
43721da8,2023-07-18,23:29,"Toronto, Canada",73.205745,-166.615356,Clear,Wet,5,2,Drunk Driving
49830eb5,2023-09-04,23:20,"Tokyo, Japan",-1.996347,105.639172,Snow,Under Construction,2,1,Reckless Driving
8de6d72b,2023-10-05,14:19,"São Paulo, Brazil",55.883273,-137.951285,Rain,Wet,5,2,Distracted Driving
d34d83ca,2023-06-19,21:13,"Sydney, Australia",-78.433804,-150.064368,Snow,Icy,4,7,Distracted Driving
45cf82a0,2024-03-16,12:32,"Tokyo, Japan",-2.221769,-52.269633,Rain,Wet,1,2,Speeding
35408c7d,2023-03-23,14:03,"London, UK",-85.510681,-91.764988,Hail,Under Construction,2,1,Drunk Driving
81aca761,2024-10-26,08:30,"Paris, France",-23.399037,-101.744035,Fog,Dry,5,0,Drunk Driving
060d51f9,2024-02-03,01:25,"Paris, France",10.217901,-134.48695,Clear,Dry,5,5,Mechanical Failure
3186fdff,2023-10-12,07:52,"Mumbai, India",19.194146,139.463667,Fog,Under Construction,3,1,Drunk Driving
02b535cc,2024-05-17,07:14,"Sydney, Australia",15.691768,-113.751203,Snow,Dry,5,6,Speeding
54800119,2024-09-15,10:12,"São Paulo, Brazil",-49.903749,-4.50282,Rain,Icy,2,3,Mechanical Failure
48fdd284,2023-11-04,17:16,"New York, USA",8.402758,153.216238,Rain,Icy,1,2,Weather Conditions
385bc6e5,2024-01-25,12:40,"São Paulo, Brazil",-87.734964,-158.633434,Storm,Gravel,4,10,Drunk Driving
125a673a,2023-07-17,11:50,"New York, USA",59.193403,63.056919,Fog,Dry,1,6,Drunk Driving
046eeaef,2024-11-29,01:07,"Tokyo, Japan",-51.239666,135.330224,Fog,Gravel,1,2,Drunk Driving
4658e503,2024-09-16,17:04,"London, UK",-46.938671,99.131962,Hail,Wet,2,5,Mechanical Failure
d4b4d143,2024-04-14,14:57,"Berlin, Germany",11.402669,-155.763081,Hail,Under Construction,1,9,Speeding
27747cba,2023-06-28,09:16,"São Paulo, Brazil",-76.346008,110.125399,Snow,Icy,1,9,Drunk Driving
6e9c221f,2024-02-07,20:51,"Sydney, Australia",-81.318101,64.749205,Fog,Wet,2,7,Weather Conditions
83de6080,2024-04-15,16:42,"Beijing, China",58.525217,83.257494,Storm,Snowy,5,6,Mechanical Failure
56159271,2024-04-22,09:06,"Berlin, Germany",-78.683152,-125.092413,Storm,Under Construction,4,6,Reckless Driving
de73d30e,2024-11-07,22:54,"Tokyo, Japan",49.107012,53.50074,Clear,Under Construction,4,8,Speeding
f89d48db,2024-10-02,13:41,"Beijing, China",-33.985333,69.283641,Storm,Dry,2,2,Weather Conditions
9dda7d65,2023-03-11,22:11,"Tokyo, Japan",-82.831686,107.062157,Rain,Wet,4,6,Weather Conditions
0c454379,2023-08-07,06:29,"New York, USA",-69.630585,-18.21197,Fog,Wet,2,9,Distracted Driving
2fdc8882,2023-01-18,22:35,"Mumbai, India",55.910768,112.188124,Rain,Dry,2,7,Reckless Driving
cc6cd543,2024-07-20,21:13,"Toronto, Canada",-44.259965,88.264496,Rain,Wet,2,8,Mechanical Failure
a672e9c2,2024-08-13,21:25,"Sydney, Australia",-29.796825,-16.471806,Storm,Gravel,5,2,Weather Conditions
8faba111,2024-04-14,18:04,"Sydney, Australia",84.06807,72.592471,Hail,Under Construction,1,2,Distracted Driving
47cfa39a,2023-09-21,18:23,"Beijing, China",48.421411,-49.651871,Rain,Under Construction,3,3,Mechanical Failure
c80b826b,2023-10-31,21:39,"Beijing, China",16.512963,-29.603756,Storm,Snowy,1,8,Speeding
3f9f0e7c,2023-06-14,07:40,"Berlin, Germany",-61.576157,-98.324164,Rain,Wet,1,4,Drunk Driving
04d874ed,2024-12-27,03:05,"Berlin, Germany",61.366042,63.460653,Clear,Gravel,2,10,Reckless Driving
0716847d,2023-07-09,18:47,"Mumbai, India",-79.717634,-113.726844,Clear,Icy,1,4,Mechanical Failure
ff179dae,2023-10-05,13:48,"Sydney, Australia",19.49366,-124.728176,Snow,Gravel,5,7,Mechanical Failure
c2d2fbc5,2024-10-14,04:14,"New York, USA",24.856892,46.408478,Storm,Gravel,4,0,Distracted Driving
e9e0b0b1,2023-04-04,23:46,"Sydney, Australia",5.933734,-175.787983,Rain,Wet,1,1,Distracted Driving
3d0513e1,2023-09-02,11:29,"London, UK",-70.028469,76.531496,Hail,Gravel,2,6,Distracted Driving
fc92495c,2024-05-22,09:24,"Paris, France",-52.385051,93.497123,Clear,Wet,2,8,Weather Conditions
ce2fa4a5,2024-12-29,04:25,"Toronto, Canada",55.620512,40.761257,Snow,Under Construction,3,5,Drunk Driving
6491b5c1,2024-02-12,14:13,"Mumbai, India",-62.170896,23.094725,Storm,Snowy,1,2,Speeding
d1bd71cf,2024-08-19,23:03,"Tokyo, Japan",77.114668,26.535724,Clear,Icy,4,9,Weather Conditions
1dd900d3,2023-11-04,20:57,"Berlin, Germany",-59.88022,-38.850746,Storm,Dry,2,10,Distracted Driving
03a27cf1,2023-07-26,18:38,"Sydney, Australia",-52.016487,82.838344,Fog,Wet,2,0,Weather Conditions
9cb3bc88,2023-07-30,00:54,"Beijing, China",85.272986,-81.998119,Clear,Under Construction,4,7,Speeding
a6c6dd8b,2023-01-15,06:36,"Paris, France",37.345532,-46.218437,Hail,Dry,4,4,Reckless Driving
12fc7c94,2024-11-06,07:52,"São Paulo, Brazil",83.053241,74.230737,Hail,Gravel,4,2,Distracted Driving
3f5085ab,2024-07-03,17:24,"New York, USA",-73.334985,-23.674584,Snow,Wet,3,7,Speeding
7dfb363a,2024-04-09,11:59,"Toronto, Canada",-81.079843,-144.507365,Snow,Dry,1,6,Weather Conditions
540ea1c8,2024-05-21,08:15,"Berlin, Germany",-19.899373,-155.861232,Clear,Snowy,5,5,Distracted Driving
3f4bc16f,2024-10-09,08:01,"New York, USA",18.743278,54.547435,Snow,Icy,5,7,Reckless Driving
8c1ab614,2023-10-02,19:24,"Paris, France",-64.304936,8.525468,Storm,Under Construction,4,4,Mechanical Failure
c1e59953,2024-08-07,17:36,"Sydney, Australia",-18.844597,13.730677,Fog,Snowy,3,10,Weather Conditions
ffb24e23,2023-06-24,22:13,"Paris, France",16.077612,134.815175,Rain,Wet,4,8,Speeding
9af25ae8,2024-01-19,15:06,"Sydney, Australia",-47.440568,-67.857673,Storm,Gravel,2,10,Weather Conditions
de6bf586,2023-08-19,13:27,"Mumbai, India",-1.017515,-125.789453,Clear,Wet,2,5,Speeding
f8273899,2023-06-23,00:59,"New York, USA",71.803894,-124.249639,Fog,Dry,2,9,Speeding
3c7e67c7,2024-12-15,12:36,"Paris, France",-64.430905,-105.070603,Storm,Snowy,1,9,Weather Conditions
35b4f8bc,2024-07-23,02:15,"Paris, France",24.086445,-20.071676,Hail,Wet,5,9,Speeding
f4843d35,2024-10-20,03:18,"Tokyo, Japan",-81.280314,-141.308015,Fog,Dry,3,5,Reckless Driving
83bd81fb,2024-05-30,23:01,"Paris, France",-76.173497,128.592628,Clear,Wet,3,6,Mechanical Failure
83fc5531,2024-05-02,21:51,"Sydney, Australia",44.319553,84.803343,Storm,Icy,1,4,Drunk Driving
d843d896,2024-11-23,20:26,"Toronto, Canada",-42.224881,57.793935,Clear,Dry,5,3,Drunk Driving
7bca52d2,2023-06-13,04:55,"Sydney, Australia",8.722273,95.146103,Snow,Gravel,1,2,Speeding
2dc85f10,2023-12-26,20:25,"Mumbai, India",-15.86241,58.564902,Storm,Snowy,5,1,Mechanical Failure
c8223d2e,2024-10-26,16:38,"Paris, France",-46.70699,61.250601,Clear,Gravel,4,2,Reckless Driving
9fe35f9c,2024-05-01,15:49,"Berlin, Germany",-17.576501,-86.768906,Snow,Dry,2,6,Drunk Driving
9db07100,2024-03-31,02:55,"Beijing, China",-61.158765,-90.381986,Clear,Under Construction,5,0,Speeding
d2477eeb,2023-07-01,02:50,"Sydney, Australia",9.310721,-56.681244,Hail,Snowy,3,2,Drunk Driving
39abe997,2023-09-07,02:28,"Sydney, Australia",-19.376699,146.394136,Storm,Under Construction,1,9,Reckless Driving
4fa79a6f,2023-01-29,18:29,"Berlin, Germany",19.275466,-93.038433,Fog,Dry,4,2,Speeding
d04ab1ec,2024-06-06,13:05,"Tokyo, Japan",-54.545534,172.734596,Snow,Wet,2,8,Drunk Driving
e1af1085,2023-05-09,10:05,"Toronto, Canada",74.371235,-44.299862,Fog,Icy,3,5,Weather Conditions
ae96ec47,2024-07-17,13:45,"Mumbai, India",17.659952,168.950437,Snow,Wet,5,8,Distracted Driving
154fb0db,2024-12-17,11:45,"Sydney, Australia",75.909647,-31.16746,Storm,Wet,2,6,Reckless Driving
5f0d9c9d,2024-01-04,21:15,"Toronto, Canada",7.866188,-7.585993,Fog,Gravel,5,4,Weather Conditions
19e2b29f,2023-01-19,12:29,"Paris, France",46.575723,-96.391938,Rain,Gravel,3,5,Drunk Driving
af8b3f35,2024-10-26,09:45,"Beijing, China",42.680327,-26.286009,Fog,Dry,3,7,Mechanical Failure
95da9eb9,2023-08-14,12:46,"New York, USA",31.159506,-94.252637,Storm,Icy,1,0,Weather Conditions
072770df,2023-06-01,07:19,"Paris, France",39.923012,104.651044,Clear,Under Construction,3,7,Drunk Driving
d6167463,2023-12-27,20:23,"São Paulo, Brazil",5.616349,130.865768,Hail,Snowy,2,6,Speeding
d9978ddf,2023-05-20,18:44,"Toronto, Canada",-12.030604,-45.001466,Rain,Snowy,1,7,Reckless Driving
42094dc6,2023-03-17,13:31,"London, UK",68.557205,52.029674,Snow,Gravel,2,6,Speeding
4e181d3c,2023-10-06,14:37,"Berlin, Germany",43.948522,-164.343177,Fog,Wet,1,7,Distracted Driving
deae2882,2024-02-25,10:24,"Berlin, Germany",39.813924,137.71709,Clear,Dry,5,4,Speeding
4bdaa262,2024-12-11,05:23,"Tokyo, Japan",-38.888443,82.817992,Rain,Dry,2,6,Distracted Driving
68199022,2023-06-05,19:41,"Sydney, Australia",-29.370778,144.087531,Snow,Snowy,5,5,Drunk Driving
ec9bb2d4,2023-03-03,06:07,"Mumbai, India",18.055975,-124.723705,Hail,Wet,3,2,Reckless Driving
2360be70,2023-07-22,19:24,"Mumbai, India",-35.999389,122.357084,Hail,Dry,5,7,Mechanical Failure
a8760a7b,2023-04-20,12:22,"London, UK",-20.572133,-52.453533,Hail,Under Construction,4,8,Drunk Driving
9601310b,2023-04-21,00:12,"London, UK",1.677301,-91.1567,Rain,Dry,1,10,Drunk Driving
a0f006b5,2024-03-27,02:18,"Toronto, Canada",-34.372459,-91.155448,Hail,Snowy,5,2,Speeding
8fde4c9e,2024-07-23,02:01,"Mumbai, India",60.767356,-153.056117,Fog,Dry,2,0,Distracted Driving
31d5b5d2,2023-03-19,01:43,"New York, USA",-26.059836,-102.13636,Snow,Dry,5,8,Reckless Driving
bf2effdc,2024-03-20,13:11,"London, UK",1.030692,68.928867,Hail,Icy,5,3,Reckless Driving
a47e3432,2023-09-22,18:56,"Berlin, Germany",86.127346,-163.688354,Storm,Wet,3,10,Distracted Driving
4f5f96dd,2023-12-09,11:06,"London, UK",-22.106066,175.511717,Clear,Dry,3,6,Weather Conditions
7fafe5a0,2024-10-22,13:31,"New York, USA",86.445017,-103.923968,Storm,Gravel,4,8,Distracted Driving
3eb83c43,2023-06-17,20:55,"Berlin, Germany",-39.366969,49.291803,Rain,Gravel,3,2,Drunk Driving
e2f1c9fe,2023-03-19,02:05,"Paris, France",-37.100673,-33.238566,Storm,Icy,2,0,Distracted Driving
274fced2,2023-03-19,18:01,"São Paulo, Brazil",86.648559,152.855575,Storm,Gravel,1,6,Distracted Driving
c256d16a,2023-10-29,16:27,"New York, USA",-25.663001,-14.384367,Fog,Wet,4,0,Drunk Driving
928fd6f8,2023-10-22,00:18,"London, UK",61.917361,-68.704842,Hail,Under Construction,2,5,Weather Conditions
a104cf15,2023-05-24,21:39,"London, UK",20.503381,61.04015,Snow,Dry,2,7,Reckless Driving
